symbol,earnings_date,expected_move,actual_move,abs_actual_move,move_ratio,sd_03,sd_05,sd_07,sd_10,sd_20
BID,2018-05-04,0.066393,0.038307604,0.038307604,0.5769825734640701,0.032908067998348084,0.02343103446946084,0.020236814104089253,0.01759995194247388,0.016614524523528913
BIDU,2016-07-29,0.058163,-0.036406448,0.036406448,0.6259382769114386,0.019232155849029136,0.01766181020196005,0.016216409429932972,0.013613778787665015,0.013564254128603076
BIDU,2016-10-28,0.052949,0.02564249,0.02564249,0.4842865776501917,0.006097764275305211,0.010485151273583555,0.01615933411329248,0.015344732325597838,0.014253561899316125
BIDU,2017-02-24,0.045249,-0.051288995,0.051288995,1.1334835023978431,0.011176794277715008,0.00832596640976514,0.0070058751607220745,0.0058351691833011515,0.009960839096984865
BIDU,2017-04-28,0.055733,-0.040615352,0.040615352,0.7287487126119175,0.003765536080022599,0.006173948755835337,0.01366729366617516,0.012045724926906413,0.01526968724938938
BIDU,2017-07-28,0.047159,0.094527363,0.094527363,2.0044395131364108,0.023182628921388664,0.019880765928298887,0.016327357201101306,0.018230069632367667,0.014377670576614555
BIDU,2017-10-27,0.060843,-0.081536336,0.081536336,1.3401103824597735,0.02216542112260264,0.018523123971002066,0.015907432758029777,0.014105499560681942,0.013568754550659172
BIDU,2018-02-14,0.054353,0.045611702,0.045611702,0.839175427299321,0.03439610900281373,0.02455974950449153,0.020636936677843557,0.020811491292641825,0.017512799716004602
BIDU,2018-04-27,0.050453,0.055469437,0.055469437,1.099427923017462,0.007158069845308041,0.007871014143616423,0.015021728286245015,0.014935767708947445,0.029505125351776518
BIG,2016-05-27,0.073704,0.140841917,0.140841917,1.9109127998480409,0.015130181060944525,0.01739619537940292,0.01487282982996046,0.015592734557391267,0.012625074014354918
BIG,2016-08-26,0.104576,-0.044767662,0.044767662,0.4280873431762546,0.018874113541799305,0.01565831069031645,0.01329838046347197,0.012489281290235108,0.013121949914882747
BIG,2016-12-02,0.095514,0.012211936,0.012211936,0.12785493226123917,0.01789810382710475,0.018671233430088217,0.01813618724930851,0.0160480136823187,0.022232635392845722
BIG,2017-03-03,0.08438,0.037894737,0.037894737,0.44909619578099075,0.017060737734535293,0.013119399927757378,0.01381919095382488,0.01762352856356343,0.015580397067500628
BIG,2017-05-26,0.067911,0.029357039,0.029357039,0.43228694909513926,0.018988889485117674,0.01421044467073595,0.019540147473731603,0.019627293065963645,0.016696657499610378
BIG,2017-08-25,0.055978,-0.009582751,0.009582751,0.17118780592375576,0.005310679441752394,0.009708409777063757,0.008347055488062562,0.00911081814103678,0.012190574561721481
BIG,2017-12-01,0.06084,-0.015059222,0.015059222,0.2475217291255753,0.013175862524779985,0.01249543540371308,0.022046980673991686,0.02198022530751066,0.01792267649735949
BIG,2018-03-09,0.078,-0.100946372,0.100946372,1.2941842564102566,0.014721702977701654,0.015619283857000442,0.01465719578250984,0.016202478014819586,0.01791597473480238
BIG,2018-06-01,0.100111,-0.054265461,0.054265461,0.5420529312463166,0.037837960262853465,0.029010130843790925,0.02903094549353402,0.02539423949381483,0.02034572867495087
BIIB,2016-07-21,0.058141,0.076369041,0.076369041,1.313514404637003,0.011639564141319579,0.008337495524079233,0.015447133683333924,0.03451869155627663,0.025273745699269733
BIIB,2016-10-26,0.05552,0.036573427,0.036573427,0.6587432817002882,0.006363828162996758,0.012953779544197873,0.014471299538749939,0.03722838391900046,0.028465456339688156
BIIB,2017-01-26,0.049524,0.020677792,0.020677792,0.4175307325741055,0.006015245605486912,0.01135906282706313,0.009524484352778636,0.007971890022392033,0.01077293092452946
BIIB,2017-04-25,0.040133,0.036227696,0.036227696,0.9026909525826625,0.0059966403661721145,0.011148605801119456,0.010006706684482019,0.010453006961969886,0.010821729431698781
BIIB,2017-07-25,0.041649,-0.006111697,0.006111697,0.14674294700953205,0.03589312393051702,0.025394460963581063,0.02197393292069876,0.018403915103424928,0.017449301315850593
BIIB,2017-10-24,0.039481,-0.039019936,0.039019936,0.9883218763455839,0.012090353966340658,0.018265964340643658,0.017720897714281786,0.015715855172989422,0.013169027891124289
BIIB,2018-01-25,0.039586,0.020894661,0.020894661,0.5278295609558934,0.03556825016407783,0.025769033695607693,0.02606100331882896,0.025749860979017693,0.025367773077496977
BIIB,2018-04-24,0.040678,0.01099113,0.01099113,0.2701983873346772,0.00872062289112834,0.014684456084639334,0.01849850624077594,0.015732904209232238,0.015090189284400748
BIO,2016-08-04,0.026539,0.06345613,0.06345613,2.391052036625344,0.010580147195662,0.00793681101471783,0.006578587136515982,0.005787033977235977,0.00597560859796634
BIO,2016-11-02,0.038531,0.065072016,0.065072016,1.6888224027406502,0.01554426142922107,0.01466811002920888,0.015131517461524083,0.014771643536641007,0.012565336582387449
BIO,2017-02-24,0.033639,-4.16667e-4,4.16667e-4,0.012386426469276733,0.01835513901845155,0.01426990015613746,0.014080890359851392,0.011737657983609168,0.01512145951959153
BIO,2017-05-05,0.036514,-0.01191285,0.01191285,0.326254313414033,0.01451108262634614,0.012650601359016786,0.01057574461900541,0.01171670683201377,0.009262597874336267
BIO,2017-08-04,0.040952,-0.061788014,0.061788014,1.5087911213127563,0.003084610389742376,0.008664140754695767,0.013714013107161438,0.012881475652790502,0.013747237080903627
BIO,2017-11-03,0.042247,0.20503365,0.20503365,4.853212062394963,0.011165290715984412,0.01940409226402066,0.016486815024065026,0.014186609228353454,0.01571355003617266
BIO,2018-02-28,0.077435,0.063149606,0.063149606,0.8155176083166525,0.0063555378353717116,0.013621947961991425,0.016962884690069815,0.014558207639614327,0.01541724993550604
BIO,2018-05-09,0.06267,0.087744885,0.087744885,1.4001098611775968,0.008020155468676632,0.014465941097295107,0.016237426121871578,0.014614391902290759,0.012719847617461085
BIOC,2016-05-13,0.101472,-0.087777778,0.087777778,0.8650443274992116,0.009945308620500538,0.01586538859930921,0.032748093535350596,0.03468543654462571,0.04816930702943396
BIOC,2016-08-02,0.08489,-0.171052632,0.171052632,2.0149915419955238,0.05851565292265286,0.04763862950428382,0.03896619531706788,0.06046221061125015,0.06637461078443035
BIOC,2016-11-10,0.13281,0.05625,0.05625,0.42353738423311493,0.050058720341772556,0.058900314296849506,0.0486868282878633,0.04080344024355486,0.03849042364285386
BIOC,2017-03-08,0.262013,0.004424779,0.004424779,0.016887631529733257,0.04384047739085673,0.04950254933013476,0.04536410150237011,0.04482423791128678,0.035616149989103826
BIOC,2017-05-12,0.121074,-0.141304348,0.141304348,1.1670907709334786,0.04758001357951915,0.043851498496920965,0.04771251155708714,0.0423320102979664,0.03289750542401337
BIOC,2017-08-11,0.105832,-0.131944444,0.131944444,1.2467348628014212,0.04828939715622919,0.035931258861962675,0.03347868056805594,0.03233976228577034,0.033386981033406475
BIOC,2017-11-10,0.115341,-0.171783784,0.171783784,1.4893557711481606,0.08045596449119677,0.08967057728459206,0.07700703360314969,0.06784947685139507,0.18884786029205491
BIOC,2018-03-29,0.252199,-0.078125,0.078125,0.30977521718960027,0.07117222113688396,0.06815475307537103,0.0578030148918781,0.04782692375766191,0.039744674132043245
BIOC,2018-05-16,0.139391,-0.134396355,0.134396355,0.9641680955011444,0.05283900282786705,0.037931886249570626,0.03260716371222315,0.04659204649830175,0.052129955991631255
BIOS,2016-08-08,0.125006,-0.003759398,0.003759398,0.0300737404604579,0.02253401057517928,0.018425586287265924,0.017084392836904657,0.015326287887611076,0.017571789112375932
BIOS,2016-11-08,0.057046,-0.478927203,0.478927203,8.395456351014971,0.0986070729294583,0.07104105921734725,0.05896428679191101,0.05079488479034327,0.0461632630245577
BIOS,2017-03-03,0.208869,0.260273973,0.260273973,1.2461110696177986,0.17868412378910573,0.12736893868944407,0.10549243099484731,0.08763655575143381,0.06637119316277885
BIOS,2017-05-04,0.205633,0.009090909,0.009090909,0.04420938759829404,0.025245285130846538,0.01846616269115152,0.015625891258891824,0.020278224468405336,0.027222121015496616
BIOS,2017-08-08,0.12046,0.041353383,0.041353383,0.3432955586916819,0.011310190973707413,0.0454286782220918,0.043312380429356735,0.045030220927019034,0.03515166945658648
BIOS,2017-11-02,0.15075,-0.204166667,0.204166667,1.354339416252073,0.07335034295848333,0.05356371069835612,0.04381783368200825,0.04519413378374608,0.047021894180515195
BIOS,2018-03-08,0.142909,-0.154723127,0.154723127,1.0826688801964885,0.018068516535839366,0.020883406350488957,0.022150458993051358,0.026222062151040174,0.03633414940452736
BIOS,2018-05-10,0.120927,-0.030418251,0.030418251,0.25154226103351607,0.016527322074630056,0.025543448779064514,0.021118506373653263,0.021076702509184718,0.026904436477065603
BIP,2016-08-03,0.009306,0.008997429,0.008997429,0.966841715022566,0.012374051304550148,0.01024438886008656,0.010567446431594702,0.009787393754889441,0.009829669455773488
BIP,2016-11-04,0.017894,-0.034025896,0.034025896,1.9015254275176037,0.019833270918492747,0.03124370080512752,0.03017572391372396,0.02480691459300422,0.019909324541494387
BIP,2017-02-01,0.009174,-0.009155937,0.009155937,0.9980310660562458,0.014603239244499343,0.01079659974417041,0.013479570540349532,0.011320234683859709,0.01117983961350894
BIP,2017-05-04,0.00949,-0.005876341,0.005876341,0.6192140147523709,0.02046751999921215,0.01544049928093032,0.013297780831751779,0.014841741980765252,0.011734170739804858
BIP,2017-08-03,0.015677,-0.016373412,0.016373412,1.0444225298207566,0.020164344176764194,0.023551723138581122,0.01979013593790361,0.0169459726661893,0.013168604078509838
BIP,2017-11-03,0.026227,0.001894837,0.001894837,0.0722475692988142,0.00975544176539335,0.00942042004518875,0.007985695129228823,0.00741982955042805,0.009627088509776267
BIP,2018-02-09,0.035357,0.002722772,0.002722772,0.07700800407274373,0.006227466025719401,0.010133962559100512,0.013138797968236506,0.012682608097863509,0.010914760560974459
BIP,2018-05-02,0.028364,-0.023686158,0.023686158,0.8350781977154138,0.009601632874487478,0.008802993304917699,0.00794388692303182,0.0101028949864438,0.010087938632138006
BITA,2016-05-13,0.094426,-0.127035831,0.127035831,1.3453480079639082,0.0376916446829522,0.03891793041432376,0.045678532508729004,0.04135576209509516,0.048674213800091105
BITA,2016-08-09,0.072223,-0.028169014,0.028169014,0.39002830123367904,0.03426741865705304,0.03031718062146668,0.02527664578938476,0.020932158468430655,0.023312603996717494
BITA,2016-11-09,0.079747,0.007179896,0.007179896,0.09003343072466675,0.022410854381031114,0.02702856856392092,0.02525889188104432,0.023375494448179126,0.021870891859089744
BITA,2017-03-01,0.08438,0.024658972,0.024658972,0.2922371652050249,0.04408282523843138,0.04031317902910364,0.03633922637529893,0.03641585433008209,0.03125823755864246
BITA,2017-05-11,0.082971,-0.006736275,0.006736275,0.08118830675778284,0.03710468111472147,0.03094834583954189,0.03180486535028795,0.04074186174236719,0.03908674197767234
BITA,2017-08-15,0.073472,-0.035641548,0.035641548,0.48510382186411155,0.02206810455127719,0.03278901265073332,0.037196583878456195,0.0364733475432361,0.03030597370974069
BITA,2017-11-20,0.117596,-0.038844876,0.038844876,0.33032480696622335,0.05239715710461597,0.05216109522008602,0.04375522710646425,0.0504793906196405,0.04373196471318263
BITA,2018-03-15,0.08774,-0.105194805,0.105194805,1.1989378276726692,0.0714565220423982,0.05289397343772696,0.043412034188596814,0.046415871912736426,0.04075790366850713
BITA,2018-06-13,0.100505,0.01715138,0.01715138,0.17065200736281777,0.07467417061943739,0.05309750842048744,0.04410155457643009,0.038670599456151734,0.03366842744406096
BJRI,2016-07-27,0.07068,-0.089139104,0.089139104,1.2611644595359364,0.010815980364120511,0.013586972717861906,0.016931973064556093,0.01580178411549598,0.01276294121759411
BJRI,2016-10-20,0.06981,-0.034743626,0.034743626,0.4976883827531872,0.005572243099697795,0.01755395732451759,0.019331302232782014,0.017475350677923298,0.01754025712360426
BJRI,2017-02-24,0.07493,0.044880785,0.044880785,0.5989695048712131,0.01889667702788824,0.015047388998854591,0.014326889467180061,0.01259609801335409,0.011101286593002923
BJRI,2017-04-28,0.077121,0.059929495,0.059929495,0.7770839978734716,0.012059699475093087,0.011822825192555148,0.010856113209340896,0.011205380521503978,0.015043802645689632
BJRI,2017-07-28,0.089569,0.021167883,0.021167883,0.23633046031551094,0.017496522920594452,0.02139137757084373,0.01747776556960155,0.015460600012280883,0.01211376840497509
BJRI,2017-10-27,0.068305,0.025276461,0.025276461,0.37005286582241415,0.008709314673756812,0.009263732005932283,0.01681384067778644,0.018444124512095234,0.017959928361054738
BJRI,2018-02-23,0.082797,0.127906977,0.127906977,1.5448262255878837,0.010867202846193753,0.013942126118959272,0.015631059357718677,0.01686140082525323,0.015865998870176885
BJRI,2018-04-27,0.073872,0.134207871,0.134207871,1.8167623862897988,0.013506562028686622,0.010955654419635434,0.015262474686487195,0.014221288361377947,0.021026066482437693
BK,2016-07-21,0.021446,-0.03524119,0.03524119,1.6432523547514688,0.01055780639190962,0.008950416511393978,0.009335387082575327,0.009635796451243605,0.012094815168460267
BK,2016-10-20,0.022844,0.045016077,0.045016077,1.9705864559621784,0.009599664527072331,0.0075066906836489455,0.007837384425024994,0.008193543460641769,0.012733519082502304
BK,2017-04-20,0.023802,-0.004481434,0.004481434,0.18827972439290816,0.012050185910198302,0.008908525501654265,0.007307020025083602,0.006242417098110569,0.007270921795883122
BK,2017-07-20,0.0248,0.0160196,0.0160196,0.6459516129032258,0.008012379513572657,0.006968816521085967,0.007080478661114311,0.0074581182570466874,0.011835437570845838
BK,2017-10-19,0.024945,-0.029562982,0.029562982,1.1851265584285429,0.010185006700098921,0.013414178830062556,0.011001453219635023,0.009272965906005381,0.008051383588955244
BK,2018-01-18,0.023191,-0.043876317,0.043876317,1.8919545082143934,0.012333155420708534,0.01587324416286632,0.01388422497765387,0.013501627709749591,0.017781279348278254
BK,2018-04-19,0.025742,0.057022579,0.057022579,2.215157291585735,0.006188854002963843,0.004387790479072911,0.00548098228218109,0.004738853197441535,0.007661057155059437
BKCC,2016-07-28,0.023284,0.006009615,0.006009615,0.2581006270400275,0.0031738440105644706,0.008689161994929164,0.008308754911396042,0.007364131564025023,0.00714247199233823
BKCC,2016-11-03,0.055272,-0.055256065,0.055256065,0.9997116985091908,0.025142245385659037,0.024633252305413855,0.02020399706346655,0.016997077044940277,0.01308156476248328
BKCC,2017-03-09,0.032875,-0.028947368,0.028947368,0.8805283041825095,0.032640366573105074,0.024253600605435847,0.02103250313824142,0.018408426447857455,0.014526577551133981
BKCC,2017-05-04,0.03483,0.027100271,0.027100271,0.7780726672408843,0.00898528234658583,0.008872822218261892,0.008878053476402015,0.007368954505830493,0.006385428695339962
BKCC,2017-08-03,0.025874,0.01076716,0.01076716,0.4161382082399319,0.005775220953003752,0.011232359749090828,0.009685555491206766,0.009738753164601785,0.007691674794417335
BKCC,2017-11-09,0.025802,-0.018387553,0.018387553,0.7126406092550965,0.003030300278835844,0.0044108214587048195,0.00799556400389541,0.007728259148275401,0.006684772480224792
BKCC,2018-03-08,0.057576,0.096539162,0.096539162,1.6767257537862998,0.011328340108836646,0.01132557538983809,0.0240718268441097,0.022187726170951827,0.017008781064166683
BKCC,2018-05-03,0.051527,-0.040064103,0.040064103,0.7775361072835599,9.606224488521853e-4,0.010401634492185381,0.009161103992132623,0.007931602332847624,0.0071405966498374485
BKD,2016-08-09,0.061868,0.029936672,0.029936672,0.4838797439710351,0.026384232336369207,0.026218955436635865,0.022511628612068756,0.021320455965615673,0.019353214710864118
BKD,2016-11-01,0.061038,-0.182259182,0.182259182,2.9859953143943114,0.01778248521984277,0.014591044724584128,0.01902347232813318,0.02253310560145047,0.017955976879633035
BKD,2017-02-14,0.093907,0.006738544,0.006738544,0.07175763255135399,0.04660691124049568,0.04405024544692369,0.036251556637669026,0.03032357959857739,0.026019964703235796
BKD,2017-05-09,0.080029,0.044303797,0.044303797,0.553596783665921,0.03192798299672898,0.03321728798150526,0.027702962180270727,0.02303421353305882,0.019828314871528637
BKD,2017-08-08,0.084944,0.075,0.075,0.8829346392917686,0.018631535319530476,0.01510591965225982,0.014839599542647847,0.012465474424325364,0.018744882656181676
BKD,2017-11-07,0.069207,-0.14382896,0.14382896,2.0782429523025128,0.046609872801867056,0.04365894975541082,0.03840590834343796,0.03334946480818933,0.029073732808382966
BKD,2018-02-22,0.100145,-0.193258427,0.193258427,1.9297860801837337,0.039268525535136864,0.03187878200825433,0.04462503946490468,0.0377608109413312,0.027490357547862145
BKD,2018-05-08,0.097323,0.069637883,0.069637883,0.7155336662453889,0.013599405416483325,0.011959490361672933,0.01195992439061899,0.011362005629764492,0.017984253671913922
BKE,2016-05-20,0.056561,-0.002999143,0.002999143,0.05302492883789184,0.013022745143659285,0.010327826673338128,0.008953098639724707,0.01203241180467258,0.01328349270382845
BKE,2016-08-19,0.055,0.048608534,0.048608534,0.8837915272727273,0.015437089216459773,0.011407057343155688,0.013028252730718849,0.015634539685110523,0.015465260687243632
BKE,2016-11-18,0.0568,0.021052632,0.021052632,0.3706449295774648,0.01799372297676332,0.022100140895682553,0.018917356362522727,0.019411278128391832,0.022757298904545812
BKE,2017-03-10,0.063284000000000007,0.028901734,0.028901734,0.45669891283736797,0.022978885006111293,0.019051213183052033,0.030633000578662785,0.03621691656410645,0.03453302032751421
BKE,2017-05-18,0.068802,0.035714286,0.035714286,0.5190879044213831,0.03458963363878554,0.026840242472859772,0.0232701667077849,0.025208521288512434,0.02621950111600385
BKE,2017-08-17,0.063186,-0.006993007,0.006993007,0.11067336118760483,0.023113360825077377,0.020691753578817747,0.020140790870656546,0.02477397186974721,0.02520499434399798
BKE,2017-11-17,0.054912,0.042713568,0.042713568,0.777854895104895,0.03804486509515915,0.029320187518963668,0.03344685546907883,0.04468771848568117,0.03427048627199054
BKE,2018-03-16,0.066541,0.068493151,0.068493151,1.029337566312499,0.015799542923836674,0.024568911645480845,0.023997264060913164,0.02393243175697116,0.025943855411899447
BKE,2018-05-25,0.058682,-0.019417476,0.019417476,0.3308932210899424,0.01680125399515597,0.019915075707854717,0.022631676819146285,0.019074457483636606,0.021233004770043556
BKEP,2016-08-03,0.025912,-8.49618e-4,8.49618e-4,0.032788592158073476,0.005956678989456607,0.007571739311870148,0.010437134656233206,0.012439148867645376,0.011349370443800397
BKEP,2016-11-02,0.02862,0.042944785,0.042944785,1.5005165967854648,0.016668017067970137,0.02879794074142877,0.024851011242658205,0.022117122158714093,0.024349827143243026
BKEP,2017-03-09,0.040314,0.014388489,0.014388489,0.3569104777496651,0.007017808009926955,0.013942254002771185,0.014477978532702936,0.017533732553083572,0.015134203369422086
BKEP,2017-05-04,0.033004,0,0,0,0.011273716578502367,0.011542959055767408,0.014134247548821647,0.01667773896016703,0.014960927466654545
BKEP,2017-08-02,0.049551,0.020408163,0.020408163,0.41186177877338503,0.012706640539857183,0.009523352613427861,0.01097017864575018,0.011435308445779412,0.016006506198645378
BKEP,2017-11-01,0.036445,0.00877193,0.00877193,0.2406895321717657,0.012446056716483037,0.011847268238010137,0.01195390095550071,0.01181503072765287,0.01694460444438923
BKEP,2018-03-08,0.058959,0.010638298,0.010638298,0.18043552299055274,0,0.009415023063156976,0.01150175613068828,0.01083202327556396,0.018174917721834688
BKEP,2018-05-10,0.031844,-0.144444444,0.144444444,4.536001884185405,0.031789004906780376,0.03288210629194706,0.03377504059847431,0.030624630521738465,0.026453940584034125
BKH,2016-08-04,0.021261,-0.027117031,0.027117031,1.2754353511123655,0.010404091641721762,0.01255116824172872,0.010639458372560471,0.011684108915297458,0.010842588179391233
BKH,2016-11-03,0.010689,0.007481297,0.007481297,0.6999061652165777,0.011822207917805798,0.022680170471956775,0.022905911091517135,0.01960934424688699,0.020382433350788567
BKH,2017-02-02,0.01266,0,0,0,0.005617063058842038,0.005131218473740527,0.0085622707731304315,0.008314849181352309,0.007517390299480457
BKH,2017-05-04,0.028798,0.02596428,0.02596428,0.9016001111188277,0.018577957329257388,0.013544412259234724,0.011247275086463915,0.010258233071337735,0.008473060413026654
BKH,2017-08-04,0.030636,-0.002439724,0.002439724,0.07963585324454889,0.0068006187448210265,0.009040143984727014,0.00875221401437202,0.009292683034249832,0.007334679734505096
BKH,2017-11-03,0.02454,-0.039529412,0.039529412,1.6108154849225755,0.00543403023472777,0.010325561205290382,0.013947389821234061,0.015033858487194482,0.010687420029150935
BKH,2018-02-02,0.03036,-0.018572469,0.018572469,0.6117414031620554,0.014122157643559787,0.02113574541273912,0.020978659524979206,0.017676327664998708,0.015453517858915133
BKH,2018-05-04,0.008661,0.022195249,0.022195249,2.5626658584459068,0.009708805315902812,0.010362304819911154,0.009263541617233412,0.007824034132874295,0.009335365930681183
BKI,2017-11-02,0.024188,0.018847007,0.018847007,0.7791883165205886,0.006816000996179122,0.006680982297282277,0.0073566417467971325,0.006450647868641901,0.008782089505868744
BKI,2018-02-08,0.03274,-0.05046344,0.05046344,1.5413390348197924,0.014239972850206993,0.0115027216728791,0.011143446318225909,0.009970665561961696,0.007948887313586868
BKI,2018-05-08,0.037998,0.017137097,0.017137097,0.45099997368282546,0.014494477004759334,0.01032681883205468,0.008513945994926041,0.007475859796288562,0.007087041255130055
BKNG,2018-02-28,0.062083,0.067731928,0.067731928,1.0909899328318542,0.011399389803124035,0.009596443437612677,0.007987906710100369,0.01083102864427662,0.013552841647521387
BKNG,2018-05-10,0.053705,-0.047431065,0.047431065,0.8831778232939205,0.0019391411341484013,0.004336093838583934,0.00580232755719524,0.0050238102416159565,0.007253461521885508
BKS,2016-06-23,0.129718,0.078544061,0.078544061,0.6054985507022926,0.02310473480221675,0.036099725430222045,0.03565562702458626,0.0318108428688679,0.024017549781615296
BKS,2016-09-08,0.076488,-0.04048583,0.04048583,0.5293095648990691,0.03367984280039803,0.03849249527024574,0.03166979504957219,0.028495532300423312,0.022013708587236242
BKS,2016-11-22,0.118113,0.104803493,0.104803493,0.8873154775511587,0.0234412556022353,0.01714041908825866,0.015868157670906123,0.019089585783388208,0.01864768951053422
BKS,2017-03-02,0.076323,-0.085858586,0.085858586,1.124937253514668,0.00962275143843888,0.026209814997697478,0.026054552158800114,0.030839026262894104,0.026433332979021444
BKS,2017-06-22,0.076817,0.076923077,0.076923077,1.001380905268365,0.04583467657741752,0.036294039057518344,0.03139133497679204,0.03167979560553226,0.02901619594119383
BKS,2017-09-07,0.09978,-0.095541401,0.095541401,0.9575205552214873,0.017863844304338274,0.016137071576282545,0.014720807139251706,0.01325237478896356,0.020467413365785645
BKS,2017-11-30,0.082253,-0.115384615,0.115384615,1.4028012960013614,0.008053134469896606,0.019974984655244415,0.019627914449782114,0.019335903950412334,0.016812737289097577
BKS,2018-03-01,0.093608,-0.033333333,0.033333333,0.35609491710110247,0.0416915584220851,0.04084115423775955,0.034596237492169224,0.03449901065899066,0.03469314037758443
BKS,2018-06-21,0.113559,-0.03875969,0.03875969,0.3413176410500269,0.039543709130754084,0.0438937585146125,0.03775321203859063,0.0479692222837672,0.03752575519701362
BKU,2016-07-20,0.017832,-0.063816794,0.063816794,3.5787793853746073,0.006399340942510594,0.004937126451777556,0.005435913868986466,0.006726072390819876,0.010267112213306681
BKU,2016-10-20,0.030206,-0.002368065,0.002368065,0.07839717274713633,0.010629011581948525,0.01057152992732223,0.010189425452700202,0.009809808363055643,0.022521436754665704
BKU,2017-01-25,0.029323,0.03124136,0.03124136,1.0654216826382021,0.02379451094010583,0.022544364686380082,0.02027272713341389,0.016748517597358074,0.014152838205940384
BKU,2017-04-25,0.031675,-0.007481297,0.007481297,0.23618932912391474,0.012723293716492239,0.009380451499514416,0.00810182303543165,0.0070041258621132115,0.010470477164334867
BKU,2017-07-26,0.041012,0.026666667,0.026666667,0.6502162050131669,0.009403320083049848,0.007931902924650918,0.007704173242514734,0.009596602497952982,0.011117292534159075
BKU,2017-10-31,0.033448,-0.016092603,0.016092603,0.48112302678784985,0.028673127811328827,0.021224259884701314,0.017545601689589935,0.01769650880689746,0.018476520611037318
BKU,2018-01-23,0.038898,0.002080925,0.002080925,0.05349696642500899,0.0159505135867032,0.01170916773751224,0.015589952829484477,0.018181652491337984,0.018248855874375147
BKU,2018-04-25,0.03246,0.009123163,0.009123163,0.28105862600123227,0.013503508589631499,0.012631218730873724,0.012596879517046897,0.010659559907743608,0.010566767098525496
BLCM,2016-05-10,0.062286,-0.005313496,0.005313496,0.08530803069710689,0.04131668853081852,0.04036552097719834,0.03539929121605817,0.038698473859951094,0.03814843721297279
BLCM,2016-08-09,0.048271,0.165982405,0.165982405,3.4385532721509806,0.029717648971005147,0.030928405721585922,0.030342381069139335,0.02798055657062718,0.030080597509769838
BLCM,2017-03-14,0.0626,-0.048261178,0.048261178,0.7709453354632588,0.017486940389912,0.05661835160392433,0.06411167625594585,0.05651702463111507,0.050901925645934855
BLCM,2017-05-09,0.113284,-0.033306255,0.033306255,0.2940066999752834,0.01747032609853632,0.014159574679572592,0.028900304709029788,0.025839495136878138,0.02826489045153368
BLCM,2017-08-09,0.139591,-0.212418301,0.212418301,1.521719172439484,0.06886104961608334,0.05923348915725773,0.05104477045451742,0.04416020637926917,0.05741979612927408
BLCM,2018-03-14,0.122808,0.017326733,0.017326733,0.14108798286756563,0.013035301037498009,0.011707807008699084,0.016755737630357603,0.018872914090407745,0.0547870775695523
BLCM,2018-05-09,0.156595,0.155976676,0.155976676,0.9960514448098599,0.022035784410683514,0.019971921066244878,0.017074211261546964,0.020110167743303358,0.021779738344160696
BLD,2016-08-04,0.03097,-0.074367089,0.074367089,2.4012621569260575,0.005611212498341721,0.006339501868286839,0.009131177681111269,0.008266552637250837,0.010346706431774053
BLD,2016-11-09,0.057455,0.050482315,0.050482315,0.878640936384997,0.012785788796967333,0.02114751965799492,0.017739756253636624,0.016759202489218198,0.015755776115485107
BLD,2017-02-28,0.04728,0.028921569,0.028921569,0.6117083121827411,0.031557101103880464,0.02383523568474108,0.020581489738972177,0.01759350445992467,0.017205719554256413
BLD,2017-05-09,0.044676,0.050469484,0.050469484,1.1296777688244248,0.01379127389366417,0.012122937972641065,0.019997801461462728,0.017719800422202055,0.016009904275523533
BLD,2017-08-08,0.046417,0.042811274,0.042811274,0.9223188486976754,0.008578032214915543,0.00952105074519488,0.010427617276096644,0.009223963365012681,0.018361845793549585
BLD,2017-11-07,0.046968,-0.02173913,0.02173913,0.46284981263839203,0.016626596509140765,0.017528640244270144,0.01651343910162879,0.01488346346267143,0.015649499031875316
BLD,2018-02-27,0.020387,-0.017043905,0.017043905,0.8360182959729241,0.05489465454125245,0.04045316674867445,0.03419121643246656,0.02915305483777734,0.024748328336597576
BLD,2018-05-08,0.03841,0.007847678,0.007847678,0.20431340796667535,0.01937590486358428,0.02840044399787239,0.024141430435540685,0.02096548703552139,0.0154716427423777
BLDP,2016-07-27,0.109143,0.114754098,0.114754098,1.0514105164783816,0.04734236931559784,0.03884050272203192,0.031748699478953736,0.033415754264753156,0.04014976659155794
BLDP,2016-10-26,0.043295,0.01843318,0.01843318,0.42575770874234903,0.017630271578018816,0.02818943602954174,0.025752069827171566,0.032675517693205036,0.03083371780302251
BLDP,2017-03-02,0.069568,0,0,0,0.03039133281783871,0.026175026959494335,0.02711619471453612,0.026577286136387268,0.024306353998397714
BLDP,2017-05-02,0.062509,-0.077287066,0.077287066,1.2364150122382378,0.08268553839676791,0.06010718628084578,0.049988281345032574,0.04147782459072005,0.03351789464026965
BLDP,2017-08-03,0.09454,0.041958042,0.041958042,0.4438125872646499,0.014655003585724177,0.017193356188830826,0.02207865124928702,0.01903399494339938,0.025992438745812942
BLDP,2017-11-02,0.111028,0.104536489,0.104536489,0.9415326674352416,0.04666850995472421,0.041414363292746365,0.038391169274547735,0.038507260889138945,0.03649060296261711
BLDP,2018-03-01,0.1429,-0.131016043,0.131016043,0.9168372498250524,0.014585581052078864,0.025197996998807815,0.034563467612285244,0.029758865325959657,0.0336529044930793
